,listing_id,price,nbhood_full,price_per_month,description,room_type,host_name,last_review,borough,price_range
184,62925,285.0,"Brooklyn, Greenpoint",8668.75,Beautiful Landmarked Duplex,entire home/apt,Maya,2019-06-16,Brooklyn,Expensive
185,63299,59.0,"Brooklyn, Williamsburg",1794.5833333333333,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,private room,Scott,2019-06-23,Brooklyn,Budget
186,63320,36.0,"Staten Island, Tompkinsville",1095.0,D Private Che@p Room 2 Explore NYC,private room,Lissette,2019-07-02,Staten Island,Budget
187,63360,99.0,"Queens, Astoria",3011.25,Safe cute near subway& Manhattan NY NY retro style,entire home/apt,Dennis & Naoko,2019-06-24,Queens,Average
188,63546,39.0,"Brooklyn, Kensington",1186.25,Large and Cozy Private Bedroom,private room,Antonín,2019-05-16,Brooklyn,Budget
189,63610,105.0,"Bronx, Eastchester",3193.75,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,entire home/apt,Vie,2019-06-27,Bronx,Average
190,63657,135.0,"Brooklyn, Bedford-Stuyvesant",4106.25,"Private, Large & Sunny Top Floor Apt  w/W&D",entire home/apt,Renée,2019-06-25,Brooklyn,Average
191,63693,390.0,"Manhattan, East Village",11862.5,Cottage in the Village,entire home/apt,Olivia,2019-06-19,Manhattan,Extravagant
192,64000,60.0,"Brooklyn, Williamsburg",1825.0,Williamsburg near soho. / loftbed,private room,Kristian & Di,2019-01-07,Brooklyn,Budget
193,64107,100.0,"Brooklyn, Crown Heights",3041.6666666666665,BROOKLYN  STUDIO APARTMENT,private room,Niya,2019-06-24,Brooklyn,Average
194,64277,70.0,"Brooklyn, Bedford-Stuyvesant",2129.1666666666665,BEDROOM2 FOR RENT  10min from Manh,private room,Helene,2019-01-02,Brooklyn,Average
195,64314,110.0,"Brooklyn, Crown Heights",3345.8333333333335,cozy bedroom in lovely garden apt,private room,Debbie,2019-05-26,Brooklyn,Average
196,64365,60.0,"Brooklyn, Crown Heights",1825.0,Crown Heights Garden Apt.,private room,Anthony,2019-06-27,Brooklyn,Budget
197,64707,90.0,"Manhattan, Little Italy",2737.5,Amazing  Sunny & Breezy Home In the Heart of  NYC,entire home/apt,Tilly,2019-01-02,Manhattan,Average
198,64837,68.0,"Manhattan, East Village",2068.3333333333335,ENJOY Downtown NYC!!,private room,Edward,2019-06-23,Manhattan,Budget
199,65019,115.0,"Manhattan, Upper West Side",3497.9166666666665,Charming UWS Treehouse Apt,entire home/apt,Claire,2019-07-06,Manhattan,Average
200,65268,75.0,"Brooklyn, Bedford-Stuyvesant",2281.25,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,private room,Juhli,2019-01-05,Brooklyn,Average
201,65562,129.0,"Manhattan, East Village",3923.75,CHARMING EAST VILLAGE 2 (or 1) BR,entire home/apt,Mary D,2019-01-03,Manhattan,Average
202,65615,130.0,"Brooklyn, Williamsburg",3954.1666666666665,Farmhouse Apartment in Williamsburg,entire home/apt,Valerie,2019-06-29,Brooklyn,Average
203,65660,95.0,"Brooklyn, Williamsburg",2889.5833333333335,Bright+Spacious Williamsburg Abode!,entire home/apt,Larissa,2019-07-07,Brooklyn,Average
204,65813,75.0,"Manhattan, Harlem",2281.25,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",private room,Eric,2019-01-02,Manhattan,Average
205,66008,190.0,"Brooklyn, Carroll Gardens",5779.166666666667,CHARMING CARROLL GARDENS APT.,entire home/apt,Melissa,2019-07-01,Brooklyn,Expensive
206,66026,49.0,"Brooklyn, Crown Heights",1490.4166666666667,Private Bedroom Brownstone Brooklyn,private room,Alex,2019-06-30,Brooklyn,Budget
207,66251,212.0,"Manhattan, East Village",6448.333333333333,East Village Loft with Piano & Patio,entire home/apt,Samir,2019-06-25,Manhattan,Expensive
208,66275,95.0,"Manhattan, Lower East Side",2889.5833333333335,Lower East Side Magic Room,private room,Tony,2019-06-23,Manhattan,Average
209,66451,140.0,"Brooklyn, Williamsburg",4258.333333333333,**Fantastic Williamsburg Apt**,entire home/apt,Luis Fernando,2019-02-16,Brooklyn,Average
210,66718,135.0,"Manhattan, Harlem",4106.25,West Harlem Home Base - Eco-Apt.,entire home/apt,Henning,2019-06-23,Manhattan,Average
211,66741,150.0,"Brooklyn, Park Slope",4562.5,Charming Garden Apt in Park Slope,entire home/apt,Stefano,2019-06-23,Brooklyn,Average
212,66974,190.0,"Brooklyn, Gowanus",5779.166666666667,"Lovely, Modern, Garden Apartment",entire home/apt,Jana,2019-07-01,Brooklyn,Expensive
213,67288,124.0,"Manhattan, East Harlem",3771.6666666666665,Central Park 1BR sunny condo,entire home/apt,Per,2019-06-15,Manhattan,Average
214,67299,135.0,"Brooklyn, Williamsburg",4106.25,Cozy Garden Apartment  in Williamsburg,entire home/apt,Adrienne,2019-05-06,Brooklyn,Average
215,67397,122.0,"Manhattan, Morningside Heights",3710.8333333333335,SoHa comfort-by NW Central Park!,private room,Elise,2019-06-22,Manhattan,Average
216,68099,109.0,"Manhattan, Upper West Side",3315.4166666666665,Cozy room in Upper West Side,private room,Deda,2019-06-25,Manhattan,Average
217,68403,145.0,"Brooklyn, Bedford-Stuyvesant",4410.416666666667,The Cozy Brownstone Inn (discount)!,entire home/apt,Naimah,2019-06-24,Brooklyn,Average
218,68735,195.0,"Manhattan, Upper West Side",5931.25,Prewar Penthouse w Private Terrace,entire home/apt,Violetta,2019-06-13,Manhattan,Expensive
219,68765,250.0,"Brooklyn, Carroll Gardens",7604.166666666667,Designer 2.5 BR Loft in Carroll Gardens by Subway,entire home/apt,Jenna,2019-06-27,Brooklyn,Expensive
220,68974,575.0,"Manhattan, Little Italy",17489.583333333332,Unique spacious loft on the Bowery,entire home/apt,Alicia,2019-06-20,Manhattan,Extravagant
221,69894,150.0,"Manhattan, Upper West Side",4562.5,"Nice renovated apt, prime location!",entire home/apt,Silvia,2019-06-11,Manhattan,Average
222,69921,70.0,"Brooklyn, Bushwick",2129.1666666666665,Brooklyn Writer's Nook,private room,Joab,2019-06-29,Brooklyn,Average
223,70095,90.0,"Manhattan, Inwood",2737.5,Private Bedroom in Large NYC Apartment,private room,Mary And Geoff,2019-06-30,Manhattan,Average
224,70128,65.0,"Manhattan, East Village",1977.0833333333333,"Large, Sunny Room East Village NYC",private room,Eyal,2019-01-10,Manhattan,Budget
225,70609,500.0,"Manhattan, East Village",15208.333333333334,Great Large 3 BR/2 Bath Duplex with Private Patio!,entire home/apt,Bruce,2019-06-16,Manhattan,Extravagant
226,71010,250.0,"Manhattan, Washington Heights",7604.166666666667,All That Jazz. Uptown style on Sugar Hill.,entire home/apt,Kurt,2019-05-24,Manhattan,Expensive
227,71248,125.0,"Manhattan, Chinatown",3802.0833333333335,Bright and lovely 1 bdrm apt in LES,entire home/apt,Jennifer,2019-06-17,Manhattan,Average
228,71366,200.0,"Manhattan, West Village",6083.333333333333,Beautiful One Bed West Village - 4 Month Special,entire home/apt,Ruperto,2019-06-25,Manhattan,Expensive
229,71812,90.0,"Bronx, Kingsbridge",2737.5,Condo Apartment with laundry in unit,entire home/apt,Thai,2019-01-02,Bronx,Average
230,72190,110.0,"Manhattan, Upper West Side",3345.8333333333335,1BR: See Central Park from Terrace!,entire home/apt,Hudson,2019-02-15,Manhattan,Average
231,72265,59.0,"Brooklyn, Greenpoint",1794.5833333333333,Private room in cozy Greenpoint,private room,Vanessa,2019-06-16,Brooklyn,Budget
232,74073,195.0,"Brooklyn, Williamsburg",5931.25,Food & Music Dream Apartment in Williamsburg,entire home/apt,Daniel,2019-06-23,Brooklyn,Expensive
233,74240,169.0,"Brooklyn, Williamsburg",5140.416666666667,French Garden cottage off Bedford,entire home/apt,Patty,2019-06-07,Brooklyn,Average
234,74680,115.0,"Queens, Astoria",3497.9166666666665,One Bedroom Mini studio - Free WIFI,entire home/apt,Nazleen,2019-05-31,Queens,Average
235,75193,69.0,"Brooklyn, Williamsburg",2098.75,BROOKLYN > Guest Room w/ King Bed in Williamsburg,private room,Scott,2019-06-22,Brooklyn,Budget
236,75635,150.0,"Manhattan, Lower East Side",4562.5,Bright Cozy Chinatown Studio Apt.,entire home/apt,Patricia,2019-06-27,Manhattan,Average
237,76761,169.0,"Brooklyn, South Slope",5140.416666666667,Eveland the Place to Stay & Enjoy a 5-‚≠êÔ∏è 2bdrm,entire home/apt,Evelyn,2019-06-28,Brooklyn,Average
238,77765,179.0,"Brooklyn, Greenpoint",5444.583333333333,Superior @ Box House,private room,The Box House Hotel,2019-07-01,Brooklyn,Expensive
239,77936,150.0,"Manhattan, Hell's Kitchen",4562.5,Hells Kitchen Garden of Eden,private room,Moss Owen,2019-06-14,Manhattan,Average
240,79067,350.0,"Brooklyn, Clinton Hill",10645.833333333334,Lovely 3 bedroom in Italianate Brownstone w/garden,entire home/apt,Bliss,2019-04-20,Brooklyn,Expensive
241,79782,120.0,"Brooklyn, Williamsburg",3650.0,"Williamsburg HUGE, PRIVATE BATH - Next to Train!",private room,Pam,2019-03-31,Brooklyn,Average
242,80493,71.0,"Manhattan, East Village",2159.5833333333335,Cozy room in East Village with AC,private room,Jennifer,2019-07-04,Manhattan,Average
243,80700,349.0,"Brooklyn, Greenpoint",10615.416666666666,Loft w/ Terrace @ Box House Hotel,private room,The Box House Hotel,2019-05-24,Brooklyn,Expensive
244,82550,200.0,"Brooklyn, Brooklyn Heights",6083.333333333333,Columbia Castle 2 BR,entire home/apt,Christopher,2019-06-30,Brooklyn,Expensive
245,82638,169.0,"Manhattan, East Village",5140.416666666667,"Charming Artist's Flat, East Village",entire home/apt,Sarah,2019-06-06,Manhattan,Average
246,82928,185.0,"Brooklyn, Bedford-Stuyvesant",5627.083333333333,BEAUTIFUL 2 BEDROOM APARTMENT,entire home/apt,Ruthven,2019-07-02,Brooklyn,Expensive
247,83243,65.0,"Brooklyn, Bushwick",1977.0833333333333,Brooklyn Cove Studio Apt w/ Garden!!,entire home/apt,Julian,2019-06-10,Brooklyn,Budget
248,83847,225.0,"Manhattan, East Village",6843.75,East Village Designer's 1-BR APT,entire home/apt,Yvette,2019-01-02,Manhattan,Expensive
249,84010,179.0,"Brooklyn, Greenpoint",5444.583333333333,Superior @ Box House,private room,The Box House Hotel,2019-06-27,Brooklyn,Expensive
250,84659,139.0,"Manhattan, East Village",4227.916666666667,Large Studio--Heart of East Village,entire home/apt,Kyle,2019-06-26,Manhattan,Average
251,84905,95.0,"Manhattan, Two Bridges",2889.5833333333335,Huge.Bright.Clean.Safe. Private Room,private room,Ange,2019-06-23,Manhattan,Average
252,85094,79.0,"Brooklyn, Crown Heights",2402.9166666666665,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,entire home/apt,Alex,2019-01-14,Brooklyn,Average
253,86215,150.0,"Manhattan, Lower East Side",4562.5,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,entire home/apt,T,2019-06-24,Manhattan,Average
254,89621,90.0,"Brooklyn, Bedford-Stuyvesant",2737.5,"WONDERFUL, COMFORTABLE STUDIO",entire home/apt,Marylyn,2019-06-28,Brooklyn,Average
255,93313,120.0,"Brooklyn, Bedford-Stuyvesant",3650.0,MAISON DES SIRENES 2,entire home/apt,Nathalie,2019-06-23,Brooklyn,Average
256,94035,80.0,"Queens, Astoria",2433.3333333333335,"Modern, Safe, Clean, Bright Room in Astoria for 2",private room,Savannah,2019-07-06,Queens,Average
257,94477,175.0,"Brooklyn, Bedford-Stuyvesant",5322.916666666667,The Vernon On Greene,entire home/apt,Jason,2019-07-05,Brooklyn,Average
258,94783,120.0,"Brooklyn, Crown Heights",3650.0,"Beautiful, Bright‚Äôs, Warm & Spacious 1.5BR Apt",entire home/apt,Keishera,2019-06-21,Brooklyn,Average
259,96471,165.0,"Brooklyn, Clinton Hill",5018.75,"The Brooklyn Waverly, One Bedroom",private room,Sahr,2019-06-07,Brooklyn,Average
260,99070,65.0,"Manhattan, East Harlem",1977.0833333333333,Comfortable Cozy Space in El Barrio,shared room,Liz And Melissa,2019-05-26,Manhattan,Budget
261,99085,123.0,"Brooklyn, Fort Greene",3741.25,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,entire home/apt,Wanda,2019-05-01,Brooklyn,Average
262,100002,67.0,"Manhattan, Washington Heights",2037.9166666666667,"MANHATTAN Neat, Nice, Bright ROOM",private room,Giorgio,2019-06-17,Manhattan,Budget
264,100186,130.0,"Brooklyn, Gowanus",3954.1666666666665,Large Brand New Park Slope 1BR,entire home/apt,Mi,2019-06-28,Brooklyn,Average
265,101053,100.0,"Brooklyn, Williamsburg",3041.6666666666665,Colorful Artistic Williamsburg Apt,private room,Lee And Tara,2019-03-01,Brooklyn,Average
266,103161,190.0,"Brooklyn, Williamsburg",5779.166666666667,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,entire home/apt,Ade,2019-06-26,Brooklyn,Expensive
267,103806,249.0,"Manhattan, East Village",7573.75,BOHEMIAN EAST VILLAGE 2 BED HAVEN,entire home/apt,Jason,2019-05-27,Manhattan,Expensive
268,105510,100.0,"Brooklyn, Crown Heights",3041.6666666666665,Private 1-Bedroom Apt in Townhouse,entire home/apt,Alex,2019-01-05,Brooklyn,Average
269,106363,60.0,"Manhattan, Harlem",1825.0,Bright Room With A Great River View,private room,Alicia,2019-06-26,Manhattan,Budget
270,106647,135.0,"Brooklyn, Bedford-Stuyvesant",4106.25,Tree lined block modern apartment,entire home/apt,Olivia,2019-06-16,Brooklyn,Average
271,107630,175.0,"Brooklyn, Greenpoint",5322.916666666667,Sweet Historic Greenpoint Duplex,entire home/apt,Maya,2019-06-20,Brooklyn,Average
272,107895,120.0,"Manhattan, Upper West Side",3650.0,Riverside Charm with Fire Place,entire home/apt,Kai,2019-06-19,Manhattan,Average
273,110739,169.0,"Manhattan, Midtown",5140.416666666667,"Very Central, Nomad/Chelsea Loft Studio",entire home/apt,Driss,2019-07-03,Manhattan,Average
274,112435,95.0,"Brooklyn, Fort Greene",2889.5833333333335,ALL ABOUT A VERY COMFORTABLE ROOM..,private room,Carol,2019-05-24,Brooklyn,Average
275,113265,55.0,"Brooklyn, Crown Heights",1672.9166666666667,Brooklyn- Crown Heights Garden Apt.,private room,Anthony,2019-06-21,Brooklyn,Budget
276,113945,85.0,"Manhattan, Hell's Kitchen",2585.4166666666665,Cozy room in Time Square!,private room,Natalia,2019-05-11,Manhattan,Average
277,114123,199.0,"Brooklyn, South Slope",6052.916666666667,Large Park Slope Townhouse Duplex,entire home/apt,Susi,2019-05-19,Brooklyn,Expensive
278,114229,211.0,"Manhattan, Lower East Side",6417.916666666667,Lower East Side 2 Bedroom Apt,entire home/apt,Tony,2019-06-08,Manhattan,Expensive
279,115535,65.0,"Manhattan, Harlem",1977.0833333333333,Sun-Drenched Hamilton Hts Jewel,private room,Jane,2019-06-01,Manhattan,Budget
280,115678,99.0,"Manhattan, Harlem",3011.25,Your Stunning Vacation Apartment!,entire home/apt,Will,2019-06-23,Manhattan,Average
281,115748,110.0,"Queens, Astoria",3345.8333333333335,1 BDRM Apt-Weekend Sublease,entire home/apt,Lilly,2019-06-16,Queens,Average
282,116940,80.0,"Brooklyn, Crown Heights",2433.3333333333335,ROOM WITH A  KITCHENETTE,entire home/apt,Marylyn,2019-06-24,Brooklyn,Average
283,118061,110.0,"Brooklyn, Bedford-Stuyvesant",3345.8333333333335,Style in Stuyvesant Heights,entire home/apt,Roberta,2019-06-28,Brooklyn,Average
284,118430,290.0,"Manhattan, Chelsea",8820.833333333334,Heart of Meatpacking & Chelsea,private room,Paul,2019-01-03,Manhattan,Expensive
285,120362,190.0,"Brooklyn, Williamsburg",5779.166666666667,Williamsburg apartment right by the subway,entire home/apt,Itamar,2019-07-02,Brooklyn,Expensive
286,121687,200.0,"Brooklyn, Williamsburg",6083.333333333333,Spacious Brooklyn Loft - 2 Bedroom,entire home/apt,Vikram,2019-06-23,Brooklyn,Expensive
287,123784,110.0,"Manhattan, Harlem",3345.8333333333335,NYC Studio for Rent in Townhouse,entire home/apt,Christopher,2019-06-16,Manhattan,Average
288,125053,395.0,"Manhattan, East Village",12014.583333333334,‚ö°Quiet Gem w/roof deck on NY's Hottest Street‚ö°,entire home/apt,Justin,2019-07-01,Manhattan,Extravagant
289,125163,99.0,"Brooklyn, Bedford-Stuyvesant",3011.25,Authentic New York City Living,private room,Rodney,2019-06-03,Brooklyn,Average
290,125594,39.0,"Brooklyn, Kensington",1186.25,SUPER BIG AND COZY PRIVATE BEDROOM,private room,Antonín,2019-05-19,Brooklyn,Budget
291,126443,189.0,"Manhattan, East Village",5748.75,‚òÜMassive DUPLEX‚òÜ 2BR & 2BTH East Village 9+ Guests,entire home/apt,Seith,2019-07-07,Manhattan,Expensive
292,128975,122.0,"Manhattan, Harlem",3710.8333333333335,City Room - Street View Apt,entire home/apt,Wayne,2019-06-13,Manhattan,Average
293,131154,165.0,"Brooklyn, Greenpoint",5018.75,Cozy and Bright One Bedroom in BK,entire home/apt,Lauren,2019-07-07,Brooklyn,Average
294,132516,97.0,"Queens, Forest Hills",2950.4166666666665,Forest Hills Apt minutes to midtown Manhattan,entire home/apt,Jean,2019-07-01,Queens,Average
295,133025,130.0,"Manhattan, Murray Hill",3954.1666666666665,Midtown cozy convenient,private room,Tracy,2019-06-06,Manhattan,Average
296,134934,225.0,"Brooklyn, Williamsburg",6843.75,Prime Williamsburg Apartment,entire home/apt,Giovanni,2019-05-30,Brooklyn,Expensive
297,135393,50.0,"Brooklyn, East Flatbush",1520.8333333333333,"Private, spacious room in Brooklyn",private room,Karen,2019-06-24,Brooklyn,Budget
298,135465,170.0,"Brooklyn, Fort Greene",5170.833333333333,Garden apartment close to Manhattan,entire home/apt,Christopher,2019-06-20,Brooklyn,Average
299,136493,250.0,"Brooklyn, Park Slope",7604.166666666667,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,entire home/apt,Irena,2019-05-27,Brooklyn,Expensive
300,139624,64.0,"Brooklyn, Crown Heights",1946.6666666666667,"Spacious,Sunny, private one bedroom",entire home/apt,Jessica,2019-01-31,Brooklyn,Budget
301,140133,249.0,"Brooklyn, Williamsburg",7573.75,Truly Amazing Oasis In The City,entire home/apt,Daniel,2019-07-05,Brooklyn,Expensive
302,140973,185.0,"Manhattan, East Village",5627.083333333333,"East Village, King-Sized, Charmer",entire home/apt,Dave,2019-05-26,Manhattan,Expensive
303,141154,120.0,"Brooklyn, Boerum Hill",3650.0,Affordable Furnished Apartment,entire home/apt,Mark,2019-06-22,Brooklyn,Average
304,141984,175.0,"Manhattan, Nolita",5322.916666666667,Charming Nolita Apartment!!,entire home/apt,Vanessa,2019-06-10,Manhattan,Average
305,144087,259.0,"Manhattan, Harlem",7877.916666666667,LUXURY OF THE HORIZON,entire home/apt,Rinaldo,2019-05-18,Manhattan,Expensive
306,146754,250.0,"Brooklyn, Windsor Terrace",7604.166666666667,Three-bedroom house in a quiet neighborhood,entire home/apt,Meighan,2019-04-27,Brooklyn,Expensive
307,147586,295.0,"Manhattan, Harlem",8972.916666666666,Beautiful Duplex w/Private Garden,entire home/apt,Julie,2019-06-16,Manhattan,Expensive
308,148259,451.0,"Brooklyn, Williamsburg",13717.916666666666,Garage Designer Loft,entire home/apt,Mihalis,2019-05-11,Brooklyn,Extravagant
309,148825,165.0,"Manhattan, Upper West Side",5018.75,Best City Area Columbia U Upper West Side C Park,entire home/apt,B.,2019-06-29,Manhattan,Average
310,149777,77.0,"Bronx, Woodlawn",2342.0833333333335,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,entire home/apt,"Dee, Dre & Mama Shelley",2019-06-23,Bronx,Average
311,150804,250.0,"Manhattan, Lower East Side",7604.166666666667,Lower East Side 2 Bed Apt.,entire home/apt,Peter,2019-07-06,Manhattan,Expensive
312,151199,129.0,"Queens, Astoria",3923.75,Astoria-Private Home NYC-,entire home/apt,Gladys & Bob,2019-07-03,Queens,Average
313,152078,95.0,"Manhattan, East Village",2889.5833333333335,CHARMING PRIVATE BEDROOM EAST VILLAGE,private room,Ewelina,2019-02-12,Manhattan,Average
314,152259,55.0,"Manhattan, Harlem",1672.9166666666667,City Room - Semi Private Bedroom,private room,Wayne,2019-05-28,Manhattan,Budget
315,152263,300.0,"Manhattan, Harlem",9125.0,Cozy apartment in a brownstone,entire home/apt,William,2019-07-06,Manhattan,Expensive
316,153405,125.0,"Brooklyn, Greenpoint",3802.0833333333335,Greenpoint Spacious Loft,entire home/apt,Pat,2019-06-16,Brooklyn,Average
317,153780,175.0,"Manhattan, East Village",5322.916666666667,Private E. Village Townhouse Stay,private room,Donna,2019-06-28,Manhattan,Average
318,155296,255.0,"Brooklyn, Williamsburg",7756.25,Incredible Prime Williamsburg Loft!,entire home/apt,Meredith,2019-05-02,Brooklyn,Expensive
